comid	hhbarcode	gender	age
1	1583	1	59
1	1583	2	46
1	1583	2	27
1	1583	2	19
1	1583	2	16
1	1583	2	95
1	1583	1	8
1	1584	1	45
1	1584	2	21
1	1584	1	25
1	1584	1	18
1	1584	2	27
1	1584	2	15
1	1584	1	20
1	1584	1	6
1	1584	2	3
1	1584	2	1
1	1585	2	65
1	1585	2	39
1	1585	1	35
1	1585	1	19
1	1585	1	20
1	1585	2	16
1	1585	1	14
1	1585	2	12
1	1585	2	6
1	1585	2	3
1	1586	2	20
1	1586	1	79
1	1586	2	69
1	1586	1	20
1	1586	1	13
1	1586	1	12
1	1586	2	13
1	1586	2	0
1	1587	1	16
1	1587	2	9
1	1587	2	28
1	1587	2	0
1	1587	2	9
1	1588	1	11
1	1588	1	14
1	1588	1	15
1	1588	2	19
1	1588	1	22
1	1589	2	42
1	1589	1	20
1	1589	1	25
1	1589	2	17
1	1589	2	15
1	1589	1	13
1	1589	1	6
1	1589	2	4
1	1589	2	1
1	1589	1	45
1	1590	2	39
1	1590	2	37
1	1590	1	27
1	1590	2	31
1	1590	2	24
1	1590	1	20
1	1590	1	18
1	1590	2	17
1	1590	1	11
1	1590	2	9
1	1590	1	3
1	1590	1	3
1	1590	2	0
1	1591	1	24
1	1591	1	20
1	1591	1	16
1	1591	1	17
1	1592	2	26
1	1592	1	34
1	1592	2	20
1	1592	1	21
1	1592	1	8
1	1592	2	5
1	1592	1	2
1	1592	1	19
1	1593	1	19
1	1593	1	24
1	1593	1	16
1	1594	2	28
1	1594	2	9
1	1594	1	6
1	1594	1	3
1	1594	1	0
1	1595	2	38
1	1595	2	25
1	1595	2	26
1	1595	2	7
1	1595	2	12
1	1595	1	13
1	1595	2	4
1	1595	2	3
1	1595	2	1
1	1596	2	17
1	1596	1	22
1	1596	1	15
1	1596	1	12
1	1596	2	7
1	1597	2	23
1	1597	2	20
1	1597	2	18
1	1597	2	17
1	1597	2	16
1	1597	1	15
1	1597	1	14
1	1598	1	39
1	1598	1	3
1	1599	1	31
1	1599	1	0
1	1599	2	0
1	1600	1	60
1	1600	2	22
1	1600	1	18
1	1601	1	18
1	1601	2	18
1	1601	1	9
1	1602	2	19
1	1602	1	21
1	1602	1	12
1	1602	2	2
1	1603	1	24
1	1603	2	22
1	1603	1	11
1	1603	1	8
1	1603	1	8
1	1603	2	4
1	1603	1	24
1	1604	1	34
1	1604	2	27
1	1604	2	13
1	1605	2	44
1	1605	2	18
1	1605	2	2
1	1606	2	24
1	1606	2	17
1	1606	2	17
1	1606	1	17
1	1606	1	16
1	1606	2	67
1	1606	2	4
1	1607	2	27
1	1607	1	5
1	1607	1	19
1	1607	1	21
1	1607	1	32
1	1607	2	25
1	1607	2	12
1	1607	2	43
1	1607	1	9
1	1607	2	8
1	1607	1	6
1	1607	1	2
1	1608	1	8
1	1608	1	2
1	1608	1	2
1	1608	2	52
1	1608	1	11
1	1608	1	8
1	1608	2	24
1	1608	1	0
1	1608	2	32
1	1609	1	52
1	1609	2	49
1	1609	1	22
1	1609	2	20
1	1609	2	24
1	1610	2	25
1	1610	2	5
1	1610	2	3
1	1610	2	1
1	1611	2	29
1	1612	2	25
1	1612	1	4
1	1612	2	4
1	1613	2	42
1	1613	2	19
1	1613	1	16
1	1613	1	13
1	1614	2	30
1	1614	2	14
1	1614	1	3
1	1614	1	6
1	1614	1	9
1	1615	1	40
1	1616	1	78
1	1617	1	46
1	1617	2	21
1	1617	2	19
1	1617	1	13
1	1617	1	13
1	1617	1	2
1	1618	2	35
1	1618	1	18
1	1618	1	16
1	1618	2	8
1	1618	1	1
1	1618	1	48
1	1618	1	4
1	1619	1	67
1	1620	1	28
1	1620	1	26
1	1621	2	64
1	1621	1	67
1	1621	1	31
1	1621	2	29
1	1621	2	19
1	1621	2	12
1	1621	1	7
1	1621	1	3
1	1622	1	18
1	1622	1	15
1	1622	2	4
1	1622	1	2
1	1622	1	28
1	1623	1	7
1	1623	1	67
1	1624	2	49
1	1624	2	23
1	1624	1	0
1	1625	1	32
1	1625	2	1
1	1625	1	3
1	1626	2	38
1	1626	1	48
1	1626	1	21
1	1626	1	12
1	1626	2	14
1	1626	1	9
1	1626	1	6
1	1627	2	65
1	1628	BLANK	79
1	1629	1	52
1	1629	1	30
1	1629	2	19
1	1629	1	22
1	1630	1	53
1	1630	2	37
1	1630	2	24
1	1630	2	21
1	1630	2	19
1	1630	1	18
1	1630	1	13
1	1630	2	10
1	1630	2	18
1	1630	2	22
1	1630	2	11
1	1631	2	29
1	1631	1	9
1	1631	1	4
1	1631	1	13
1	1632	2	46
1	1632	1	52
1	1632	1	22
1	1632	1	17
1	1632	1	18
1	1632	2	14
1	1632	2	18
1	1633	2	35
1	1633	2	9
1	1633	2	63
1	1633	2	19
1	1633	1	16
1	1633	1	4
1	1633	1	1
1	1634	1	2
1	1634	2	7
1	1634	1	13
1	1634	2	12
1	1634	2	11
1	1634	1	9
1	1634	2	1
1	1635	1	78
1	1635	2	66
1	1635	1	27
1	1635	2	20
1	1635	2	17
1	1635	2	13
1	1635	1	14
1	1635	1	10
1	1636	2	55
1	1636	1	38
1	1636	2	9
1	1636	1	15
1	1636	2	10
1	1636	2	14
1	1637	1	52
1	1637	2	14
1	1637	1	13
1	1637	2	6
1	1637	1	10
1	1637	1	2
1	1637	2	6
1	1637	1	14
1	1638	1	33
1	1638	1	30
1	1638	2	25
1	1638	2	25
1	1638	2	22
1	1638	1	26
1	1639	1	52
1	1639	1	20
1	1640	1	44
1	1640	2	21
1	1640	2	13
1	1640	2	10
1	1640	1	7
1	1640	2	4
1	1641	1	78
1	1641	1	27
1	1641	2	20
1	1641	2	17
1	1641	2	13
1	1641	1	14
1	1641	1	10
1	1642	2	46
1	1643	2	65
1	1643	1	18
1	1643	1	17
1	1643	1	23
1	1643	2	16
1	1643	2	6
1	1643	1	12
1	1643	1	16
1	1643	1	2
1	1644	1	60
1	1644	2	45
1	1644	1	40
1	1644	2	22
1	1644	1	24
1	1644	2	13
1	1645	2	63
1	1645	2	45
1	1645	1	23
1	1645	1	19
1	1645	1	28
1	1645	1	13
1	1645	1	19
1	1645	1	2
1	1645	2	9
1	1646	2	32
1	1646	1	36
1	1646	2	18
1	1646	2	1
1	1647	2	50
1	1647	2	31
1	1647	2	26
1	1647	2	24
1	1647	2	14
1	1647	1	17
1	1647	1	15
1	1647	1	10
1	1648	2	44
1	1648	2	19
1	1648	2	16
1	1648	2	8
1	1648	1	0
1	1648	1	0
1	1649	2	35
1	1649	1	24
1	1649	1	17
1	1649	2	14
1	1649	2	12
1	1649	1	11
1	1649	1	9
1	1650	2	78
1	1650	2	18
1	1651	2	62
1	1651	2	28
1	1651	2	22
1	1651	1	19
1	1651	1	8
1	1651	1	10
1	1651	1	1
1	1652	2	42
1	1652	1	32
1	1652	1	29
1	1652	2	25
1	1652	2	18
1	1653	2	21
1	1653	1	31
1	1654	2	65
1	1654	1	18
1	1654	1	9
1	1654	2	22
1	1655	2	70
1	1655	2	45
1	1655	1	55
1	1655	2	20
1	1655	1	20
1	1656	2	27
1	1656	2	21
1	1656	1	9
1	1656	1	1
1	1657	1	27
1	1657	2	18
1	1657	2	3
1	1657	2	1
1	1658	1	62
1	1658	2	59
1	1658	1	27
1	1658	2	23
1	1658	2	15
1	1658	1	11
1	1658	1	21
1	1658	1	16
1	1658	2	13
1	1659	2	46
1	1659	2	26
1	1659	1	25
1	1659	2	23
1	1659	1	23
1	1659	1	14
1	1660	1	60
1	1660	2	53
1	1660	2	26
1	1660	1	16
1	1661	1	27
1	1661	2	26
1	1661	2	62
1	1661	2	13
1	1662	1	50
1	1662	2	9
1	1662	1	8
1	1663	1	38
1	1663	2	39
1	1663	1	15
1	1663	2	14
1	1663	2	10
1	1663	2	20
1	1664	2	24
1	1664	2	23
1	1664	1	32
1	1664	1	21
1	1664	1	16
1	1664	1	15
1	1664	1	15
1	1664	1	11
1	1664	1	10
1	1664	2	8
1	1664	2	1
1	1665	1	44
1	1665	2	52
1	1665	2	34
1	1666	1	21
1	1666	2	26
1	1666	2	62
1	1666	2	13
1	1667	2	19
1	1667	1	24
1	1667	1	34
1	1667	1	23
1	1668	2	40
1	1668	1	18
1	1669	2	55
1	1669	1	42
1	1669	1	18
1	1669	1	29
1	1670	2	35
1	1670	2	28
1	1670	2	22
1	1670	1	16
1	1670	1	17
1	1670	2	13
1	1670	2	10
1	1670	1	11
1	1670	2	1
1	1671	2	55
1	1671	1	35
1	1671	1	32
1	1671	2	26
1	1671	2	21
1	1671	1	21
1	1671	1	28
1	1672	1	36
1	1672	1	22
1	1672	1	42
1	1672	1	62
1	1672	1	12
1	1673	1	26
1	1673	2	57
1	1673	1	62
1	1674	1	3
1	1674	1	3
1	1674	2	1
1	1674	2	7
1	1674	2	10
1	1674	2	27
1	1675	2	35
1	1675	2	53
1	1675	2	35
1	1676	2	25
1	1676	2	27
1	1676	2	16
1	1676	1	11
1	1676	1	4
1	1676	2	1
1	1677	1	34
1	1677	1	20
1	1677	2	7
1	1677	2	4
1	1678	1	31
1	1678	1	7
1	1678	2	3
1	1679	2	21
1	1679	1	30
1	1679	1	30
1	1679	2	0
1	1679	2	3
1	1680	1	32
1	1680	2	3
1	1680	2	1
1	1681	1	52
1	1681	2	37
1	1681	2	20
1	1681	2	19
1	1681	1	12
1	1681	2	11
1	1681	1	5
1	1681	1	4
1	1681	2	3
1	1682	1	47
1	1682	2	19
1	1682	2	16
1	1682	2	8
1	1682	1	0
1	1682	1	0
1	1683	1	7
1	1683	2	10
1	1683	2	14
1	1683	1	3
1	1683	1	43
1	1683	1	23
1	1683	1	30
1	1683	2	32
1	1684	2	65
1	1684	1	43
1	1684	1	7
1	1684	2	10
1	1684	2	14
1	1684	1	3
1	1684	1	23
1	1684	1	30
1	1685	1	43
1	1685	2	65
1	1685	1	7
1	1685	2	10
1	1685	2	14
1	1685	1	3
1	1685	1	23
1	1685	2	32
1	1686	1	46
1	1686	1	26
1	1686	1	23
1	1686	2	21
1	1686	2	18
1	1686	2	15
1	1686	1	13
1	1686	1	11
1	1686	2	8
1	1687	1	14
1	1687	2	61
1	1687	2	31
1	1687	2	28
1	1687	2	20
1	1687	2	17
1	1687	2	12
1	1687	2	6
1	1687	2	3
1	1687	2	1
1	1688	1	48
1	1688	1	16
1	1688	2	16
1	1688	1	14
1	1688	1	14
1	1688	2	9
1	1688	2	3
1	1688	2	1
1	1689	1	55
1	1689	2	40
1	1689	1	16
1	1690	1	40
1	1690	2	26
1	1690	1	23
1	1690	1	16
1	1690	1	11
1	1690	1	5
1	1690	2	20
1	1691	2	35
1	1691	1	80
1	1691	1	48
1	1691	2	12
1	1691	1	9
1	1691	2	6
1	1692	2	56
1	1692	1	30
1	1692	1	25
1	1693	2	50
1	1693	1	26
1	1693	1	10
1	1694	1	54
1	1694	1	26
1	1694	1	24
1	1694	1	20
1	1694	1	18
1	1694	1	16
1	1694	2	16
1	1694	2	10
1	1695	1	37
1	1695	1	35
1	1695	1	12
1	1695	2	11
1	1695	2	8
1	1695	1	39
1	1695	1	4
1	1696	1	38
1	1696	2	14
1	1696	2	11
1	1696	1	9
1	1696	2	5
1	1697	1	25
1	1697	2	17
1	1698	2	48
1	1698	2	17
1	1698	2	19
1	1698	2	15
1	1698	1	11
1	1698	2	11
1	1698	1	6
1	1699	2	26
1	1699	1	2
1	1700	2	47
1	1700	2	23
1	1700	2	18
1	1700	1	20
1	1700	2	12
1	1700	2	2
1	1701	2	30
1	1701	2	6
1	1701	1	3
1	1701	1	19
1	1702	2	50
1	1702	1	60
1	1702	2	39
1	1702	1	24
1	1702	2	20
1	1702	2	48
1	1702	2	9
1	1702	1	7
1	1702	2	4
1	1702	1	0
1	1703	1	53
1	1703	2	39
1	1703	1	29
1	1703	1	26
1	1703	1	10
1	1704	1	45
1	1704	2	43
1	1704	1	20
1	1704	1	18
1	1704	1	17
1	1704	2	15
1	1704	1	13
1	1704	2	0
1	1705	2	38
1	1705	2	9
1	1706	2	40
1	1706	1	15
1	1707	1	45
1	1707	2	38
1	1707	2	15
1	1707	1	17
1	1707	1	12
1	1707	1	7
1	1707	2	14
1	1708	1	41
1	1708	1	19
1	1708	1	16
1	1708	2	14
1	1708	1	13
1	1708	2	11
1	1708	1	8
1	1708	2	3
1	1709	1	60
1	1709	1	29
1	1709	1	26
1	1709	2	21
1	1709	1	19
1	1709	2	15
1	1709	1	12
1	1709	1	29
1	1709	1	36
1	1710	1	35
1	1710	1	20
1	1710	1	10
1	1710	2	7
1	1710	1	3
1	1710	2	3
1	1710	2	1
1	1711	2	29
1	1711	2	56
1	1711	1	37
1	1711	1	34
1	1711	1	38
1	1711	1	40
1	1711	1	44
1	1711	1	42
1	1711	2	7
1	1712	1	39
1	1712	2	28
1	1712	2	86
1	1713	2	28
1	1713	1	11
1	1713	2	8
1	1713	1	5
1	1713	2	3
1	1714	2	5
1	1714	1	41
1	1714	1	17
1	1714	1	15
1	1714	2	18
1	1715	1	66
1	1715	2	56
1	1715	2	7
1	1715	1	34
1	1715	1	40
1	1715	1	42
1	1715	1	44
1	1715	1	29
1	1716	1	68
1	1716	1	19
1	1716	1	20
1	1716	2	48
1	1717	1	53
1	1717	1	23
1	1717	2	20
1	1717	1	26
1	1717	1	14
1	1717	2	15
1	1717	2	17
1	1717	2	11
1	1717	2	6
1	1717	2	2
1	1717	1	41
1	1718	1	24
1	1718	1	10
1	1718	2	32
1	1718	2	56
1	1719	2	34
1	1719	2	8
1	1719	2	7
1	1719	2	9
1	1720	1	68
1	1720	1	19
1	1720	1	17
1	1720	2	48
1	1721	1	33
1	1721	1	8
1	1721	1	5
1	1721	2	2
1	1722	2	2
1	1722	2	3
1	1722	2	7
1	1723	2	56
1	1723	2	29
1	1723	1	42
1	1723	1	44
1	1723	1	40
1	1723	1	38
1	1723	1	36
1	1723	1	34
1	1724	2	55
1	1724	2	24
1	1724	1	14
1	1725	1	17
1	1725	2	5
1	1725	2	15
1	1725	2	1
1	1726	1	55
1	1726	2	45
1	1726	2	23
1	1726	1	20
1	1726	2	20
1	1726	1	15
1	1726	2	13
1	1726	2	7
1	1726	1	5
1	1727	1	18
1	1727	2	17
1	1727	2	16
1	1727	1	60
1	1728	1	45
1	1728	1	19
1	1728	1	19
1	1728	1	18
1	1728	2	16
1	1729	1	39
1	1729	1	30
1	1729	2	18
1	1729	2	19
1	1729	2	29
1	1729	2	3
1	1730	1	35
1	1731	2	51
1	1731	2	26
1	1731	1	32
1	1731	1	28
1	1731	1	18
1	1731	1	4
1	1731	1	4
1	1732	2	26
1	1732	1	25
1	1733	2	43
1	1733	1	19
1	1733	2	16
1	1733	1	11
1	1733	2	6
1	1733	2	4
1	1733	1	1
1	1733	1	19
1	1734	2	40
1	1734	1	45
1	1734	2	20
1	1734	2	15
1	1734	1	5
1	1734	2	5
1	1735	2	56
1	1735	1	52
1	1735	2	31
1	1735	1	29
1	1736	1	60
1	1736	1	22
1	1736	2	28
1	1736	2	26
1	1736	2	24
1	1737	2	13
1	1737	1	18
1	1737	1	37
1	1738	2	61
1	1738	1	27
1	1738	1	32
1	1738	1	27
1	1738	1	32
1	1739	1	13
1	1739	2	2
1	1739	2	16
1	1739	2	12
1	1739	1	11
1	1739	1	2
1	1740	1	27
1	1740	2	22
1	1740	2	16
1	1741	2	2
1	1741	2	15
1	1741	2	35
1	1741	2	16
1	1741	1	12
1	1742	2	27
1	1742	1	18
1	1742	2	13
1	1742	1	10
1	1742	2	5
1	1742	1	1
1	1743	2	26
1	1743	2	1
1	1744	2	64
1	1744	1	27
1	1744	1	30
1	1744	1	30
1	1744	1	30
1	1745	1	44
1	1745	2	18
1	1745	2	41
1	1745	1	24
1	1745	2	6
1	1745	2	4
1	1746	1	20
1	1746	1	18
1	1746	1	16
1	1746	1	14
1	1746	1	12
1	1746	2	8
1	1747	2	45
1	1747	1	50
1	1747	2	35
1	1747	2	21
1	1748	2	56
1	1748	1	16
1	1749	1	36
1	1749	1	11
1	1749	2	5
1	1749	1	3
1	1750	1	73
1	1750	1	37
1	1750	1	21
1	1750	1	19
1	1750	1	16
1	1750	1	15
1	1750	1	14
1	1751	1	32
1	1751	1	26
1	1751	1	4
1	1752	1	35
1	1752	2	18
1	1752	2	30
1	1752	1	20
1	1753	1	26
1	1753	2	5
1	1753	1	1
1	1754	1	24
1	1754	1	22
1	1754	1	19
1	1754	1	16
1	1754	2	16
1	1754	2	14
1	1754	1	11
1	1755	2	4
1	1755	1	21
1	1755	2	14
1	1755	2	17
1	1756	1	45
1	1756	2	14
1	1756	1	11
1	1756	2	8
1	1756	1	4
1	1757	1	31
1	1757	1	4
1	1758	1	32
1	1758	1	7
1	1758	1	2
1	1759	2	37
1	1759	1	16
1	1759	1	15
1	1760	2	20
1	1760	1	18
1	1760	2	60
1	1761	1	65
1	1761	2	3
1	1761	2	15
1	1761	2	17
1	1761	2	25
1	1761	1	38
1	1761	1	36
1	1762	2	56
1	1762	1	60
1	1762	1	40
1	1762	1	30
1	1762	2	27
1	1762	2	25
1	1762	2	22
1	1762	1	28
1	1763	1	38
1	1764	1	24
1	1764	1	26
1	1764	2	21
1	1764	2	13
1	1764	2	8
1	1765	1	14
1	1765	1	12
1	1765	1	16
1	1765	1	16
1	1766	1	38
1	1766	1	4
1	1766	2	12
1	1766	2	7
1	1767	1	23
1	1767	1	19
1	1767	2	54
1	1768	1	22
1	1768	1	17
1	1768	1	2
1	1768	2	32
1	1768	2	20
1	1768	2	16
1	1768	2	2
1	1769	1	47
1	1769	1	15
1	1769	2	13
1	1769	2	10
1	1769	1	6
1	1769	1	4
1	1769	1	5
1	1770	2	40
1	1770	1	45
1	1770	2	15
1	1770	2	22
1	1771	2	43
1	1772	1	13
1	1772	2	19
1	1772	2	17
1	1772	2	9
1	1773	1	35
1	1773	2	5
1	1773	1	4
1	1774	1	9
1	1774	1	7
1	1774	1	21
1	1774	2	8
1	1774	2	24
1	1775	1	36
1	1775	1	11
1	1775	1	15
1	1775	2	12
1	1775	2	7
1	1776	1	67
1	1776	2	36
1	1776	1	27
1	1776	2	11
1	1776	1	9
1	1776	1	11
1	1776	1	27
1	1777	2	18
1	1777	1	11
1	1777	2	12
1	1777	2	15
1	1777	1	30
1	1777	1	26
1	1777	1	15
1	1777	2	18
1	1777	2	21
1	1778	1	33
1	1779	2	35
1	1779	1	38
1	1779	1	32
1	1779	2	14
1	1779	2	4
1	1779	2	1
1	1780	1	62
1	1780	2	54
1	1780	2	32
1	1780	1	30
1	1780	1	28
1	1781	2	55
1	1781	1	35
1	1781	2	23
1	1781	1	8
1	1781	1	4
1	1781	1	31
1	1781	1	17
1	1782	1	62
1	1782	2	53
1	1782	1	23
1	1782	1	16
1	1782	1	10
1	1782	1	3
1	1783	2	25
1	1783	1	23
1	1783	1	21
1	1783	2	44
1	1784	2	40
1	1784	2	19
1	1785	1	27
1	1785	1	1
1	1786	1	26
1	1786	1	24
1	1787	2	50
1	1787	2	38
1	1787	1	33
1	1787	1	21
1	1787	1	15
1	1787	1	12
1	1787	1	7
1	1787	2	2
1	1787	1	15
1	1787	1	10
1	1787	1	5
1	1787	2	6
1	1788	1	32
1	1788	1	0
1	1789	1	30
1	1789	1	28
1	1789	2	20
1	1789	2	25
1	1789	2	62
1	1789	1	5
1	1789	2	2
1	1789	1	31
1	1789	1	31
1	1789	2	7
1	1789	2	6
1	1790	2	19
1	1790	1	9
1	1790	2	7
1	1790	2	60
1	1791	1	2
1	1791	1	37
1	1791	1	18
1	1791	1	8
1	1791	2	4
1	1791	2	10
1	1792	1	18
1	1792	2	20
1	1792	2	9
1	1792	2	13
1	1793	1	15
1	1793	1	13
1	1793	1	26
1	1793	1	25
1	1793	2	16
1	1793	2	13
1	1793	2	15
1	1793	2	8
1	1793	2	28
1	1793	2	22
1	1794	1	31
1	1794	1	23
1	1794	1	51
1	1795	2	37
1	1795	1	13
1	1795	2	8
1	1795	2	3
1	1795	2	15
1	1796	BLANK	58
1	1796	2	18
1	1797	2	23
1	1798	1	13
1	1798	1	18
1	1799	2	69
1	1800	2	34
1	1800	1	14
1	1801	2	15
1	1801	2	18
1	1801	2	2
1	1801	2	12
1	1801	2	14
1	1801	1	2
1	1801	2	18
1	1801	2	2
1	1801	1	9
1	1801	1	31
1	1801	1	23
1	1801	1	29
1	1802	1	37
1	1802	1	30
1	1802	1	29
1	1802	1	26
1	1802	1	23
1	1802	2	21
1	1802	2	17
1	1802	2	15
1	1802	2	7
1	1803	1	33
1	1803	1	7
1	1803	2	1
1	1804	2	16
1	1804	1	23
1	1805	1	30
1	1805	2	28
1	1805	2	13
1	1806	2	26
1	1806	1	20
1	1806	2	55
1	1807	1	29
1	1807	1	1
1	1808	2	44
1	1808	1	25
1	1808	1	11
1	1809	2	50
1	1809	2	25
1	1809	2	15
1	1809	1	27
1	1809	1	29
1	1809	2	2
1	1809	2	7
1	1809	1	8
1	1810	2	40
1	1810	1	70
1	1810	1	20
1	1810	2	12
1	1810	2	15
1	1810	2	8
1	1810	2	13
1	1810	1	9
1	1810	2	7
1	1810	2	5
1	1811	2	42
1	1811	1	16
1	1811	1	15
1	1811	2	12
1	1811	2	19
1	1811	2	1
1	1812	2	10
1	1812	1	29
1	1812	BLANK	32
1	1812	2	14
1	1812	2	12
1	1812	2	10
1	1813	2	25
1	1813	1	1
1	1813	1	7
1	1813	1	17
1	1813	1	22
1	1813	1	27
1	1813	2	11
1	1814	1	26
1	1814	1	12
1	1814	1	7
1	1815	2	20
1	1815	1	1
1	1815	2	52
1	1816	1	52
1	1816	2	14
1	1816	2	14
1	1816	2	12
1	1816	2	10
1	1817	2	50
1	1817	1	26
1	1817	1	21
1	1817	1	18
1	1818	2	72
1	1818	2	45
1	1818	1	21
1	1818	1	23
1	1818	2	19
1	1818	1	14
1	1818	1	11
1	1818	2	9
1	1819	1	29
1	1819	1	27
1	1819	1	30
1	1820	1	38
1	1820	2	13
1	1820	2	4
1	1820	2	0
1	1821	1	33
1	1821	2	28
1	1821	2	30
1	1821	2	27
1	1821	1	1
1	1822	2	50
1	1822	1	33
1	1822	1	21
1	1822	1	15
1	1822	1	12
1	1822	2	7
1	1822	2	2
1	1822	1	15
1	1822	1	10
1	1822	1	5
1	1822	1	6
1	1823	1	29
1	1823	2	5
1	1823	2	3
1	1824	1	38
1	1824	1	10
1	1824	1	7
1	1824	2	2
1	1825	1	34
1	1825	2	10
1	1825	2	68
1	1825	2	21
1	1825	2	17
1	1825	2	16
1	1825	2	15
1	1825	1	17
1	1825	1	8
1	1825	1	6
1	1825	1	3
1	1825	1	11
1	1826	1	27
1	1826	1	26
1	1826	1	31
1	1826	2	65
1	1826	1	31
1	1827	2	18
1	1828	2	13
1	1828	2	35
1	1829	2	26
1	1829	1	10
1	1829	2	7
1	1829	1	6
1	1829	2	1
1	1829	1	13
1	1829	1	12
1	1829	1	9
1	1830	2	7
1	1830	2	20
1	1830	2	56
1	1831	2	26
1	1831	1	4
1	1832	1	28
1	1832	1	26
1	1832	1	31
1	1832	2	65
1	1832	1	27
1	1833	1	17
1	1833	1	28
1	1834	1	24
1	1834	1	21
1	1834	2	20
1	1834	2	17
1	1834	1	14
1	1834	2	33
1	1834	2	16
1	1834	1	38
1	1835	1	56
1	1835	2	76
1	1835	1	20
1	1835	2	20
1	1835	2	18
1	1835	1	14
1	1835	2	12
1	1835	2	7
1	1835	2	7
1	1836	1	34
1	1836	1	15
1	1836	2	9
1	1836	2	4
1	1837	2	30
1	1838	2	35
1	1838	1	15
1	1838	2	13
1	1838	2	9
1	1838	1	3
1	1838	1	13
1	1838	1	22
1	1838	1	20
1	1838	1	81
1	1838	2	54
1	1839	1	23
1	1839	1	18
1	1839	2	17
1	1839	1	41
1	1839	2	15
1	1839	2	13
1	1839	1	9
1	1840	2	77
1	1840	1	23
1	1841	2	26
1	1841	2	36
1	1841	1	11
1	1842	1	10
1	1842	2	9
1	1842	1	7
1	1842	1	5
1	1842	1	30
1	1843	2	17
1	1843	2	30
1	1844	2	72
1	1844	2	40
1	1844	2	25
1	1844	2	23
1	1844	2	21
1	1844	1	19
1	1844	1	14
1	1844	2	5
1	1844	2	3
1	1845	2	28
1	1845	2	33
1	1845	2	35
1	1845	2	64
1	1845	1	24
1	1846	2	33
1	1847	1	68
1	1847	1	20
1	1847	1	17
1	1847	2	48
1	1848	1	46
1	1848	2	14
1	1848	1	12
1	1848	1	9
1	1848	2	4
1	1848	1	3
1	1848	1	1
1	1848	2	5
1	1849	2	29
1	1849	2	15
1	1849	1	70
1	1850	1	35
1	1850	2	28
1	1851	1	44
1	1851	1	20
1	1851	2	32
1	1851	1	14
1	1851	1	22
1	1852	1	55
1	1852	2	28
1	1852	1	26
1	1852	2	18
1	1853	1	26
1	1853	1	44
1	1853	2	32
1	1853	1	14
1	1853	1	22
1	1854	2	51
1	1854	2	22
1	1854	1	28
1	1854	2	20
1	1854	2	17
1	1854	2	13
1	1854	2	14
1	1854	1	15
1	1854	1	18
1	1854	1	6
1	1854	2	5
1	1854	2	1
1	1855	1	22
1	1855	1	24
1	1855	1	14
1	1855	2	14
1	1855	2	11
1	1856	1	19
1	1856	1	70
1	1857	2	55
1	1857	1	43
1	1857	1	39
1	1858	1	31
1	1859	2	42
1	1859	1	8
1	1859	2	22
1	1859	2	13
1	1860	2	22
1	1860	2	50
1	1860	1	23
1	1860	1	13
1	1860	2	7
1	1860	1	4
1	1860	2	69
1	1861	2	33
1	1861	1	18
1	1862	2	14
1	1862	2	10
1	1862	2	18
1	1862	1	16
1	1862	1	12
1	1862	1	18
1	1862	2	45
1	1863	1	36
1	1863	2	30
1	1863	2	29
1	1863	2	69
1	1864	2	40
1	1864	2	15
1	1864	1	28
1	1864	2	9
1	1864	1	14
1	1865	2	14
1	1865	1	12
1	1865	1	30
1	1865	1	17
1	1865	1	8
1	1866	2	32
1	1866	1	9
1	1866	1	6
1	1867	1	40
1	1867	2	18
1	1867	2	15
1	1867	1	14
1	1867	1	12
1	1867	2	8
1	1867	1	5
1	1867	2	2
1	1868	2	40
1	1868	1	20
1	1868	1	1
1	1868	1	2
1	1868	1	6
1	1868	2	11
1	1869	1	36
1	1869	1	13
1	1869	1	10
1	1869	1	8
1	1869	1	6
1	1869	1	3
1	1870	2	35
1	1870	1	18
1	1870	2	17
1	1870	2	15
1	1870	1	8
1	1871	1	57
1	1871	2	27
1	1871	2	6
1	1872	1	26
1	1872	1	1
1	1873	1	30
1	1873	1	4
1	1873	1	2
1	1873	2	18
1	1874	1	53
1	1874	1	20
1	1874	1	18
1	1874	1	16
1	1874	2	5
1	1874	2	5
1	1875	2	23
1	1875	2	15
1	1875	1	12
1	1875	2	10
1	1875	2	9
1	1875	1	6
1	1875	1	38
1	1875	1	35
1	1875	1	34
1	1876	1	46
1	1876	2	29
1	1876	2	12
1	1876	1	16
1	1876	2	2
1	1877	1	38
1	1877	1	21
1	1877	2	6
1	1877	2	18
1	1877	2	2
1	1878	1	64
1	1878	1	48
1	1878	1	33
1	1879	1	22
1	1879	1	43
1	1879	2	37
1	1879	2	16
1	1879	2	12
1	1880	1	56
1	1880	2	70
1	1880	1	15
1	1880	1	13
1	1880	1	8
1	1880	1	22
1	1881	2	28
1	1881	2	7
1	1881	2	5
1	1881	1	1
1	1882	1	64
1	1882	1	74
1	1882	1	54
1	1883	1	56
1	1883	2	53
1	1883	2	16
1	1883	2	14
1	1884	1	69
1	1884	2	19
1	1884	2	17
1	1884	2	15
1	1885	2	38
1	1885	2	14
1	1885	1	9
1	1885	2	5
1	1885	1	3
1	1886	2	65
1	1886	2	45
1	1887	1	18
1	1887	1	25
1	1887	2	38
1	1888	2	32
1	1888	1	23
1	1888	1	15
1	1888	1	21
1	1889	2	48
1	1889	1	35
1	1889	1	31
